Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,First_Interaction
518997,0,0,0,0,23-Mar-06
520691,0,0,0,0,17-Mar-06
488621,0,0,0,0,18-Mar-06
521681,0,0,0,0,13-Mar-06
505432,0,0,0,0,14-Mar-06
500522,0,0,0,0,15-Mar-06
493158,0,0,0,0,13-Mar-06
519260,0,0,0,0,19-Mar-06
502963,0,0,0,0,17-Mar-06
515846,0,0,0,0,14-Mar-06
489343,0,0,0,0,21-Mar-06
502659,0,0,0,0,13-Mar-06
493420,0,0,0,0,21-Mar-06
501494,0,0,0,0,15-Mar-06
499177,0,0,0,0,20-Mar-06
487206,0,0,0,0,20-Mar-06
501022,0,0,0,0,20-Mar-06
523197,0,0,0,0,14-Mar-06
518264,0,0,0,0,15-Mar-06
512911,0,0,0,0,18-Mar-06
493229,0,0,0,0,20-Mar-06
489630,0,0,0,0,18-Mar-06
496636,0,0,0,0,22-Mar-06
488247,0,0,0,0,19-Mar-06
496984,0,0,0,0,18-Mar-06
502683,0,0,0,0,23-Mar-06
515500,0,0,0,0,23-Mar-06
499801,0,0,0,0,22-Mar-06
522135,0,0,0,0,15-Mar-06
527746,0,0,0,0,16-Mar-06
525656,0,0,0,0,21-Mar-06
522758,0,0,0,0,19-Mar-06
523761,0,0,0,0,14-Mar-06
493317,0,0,0,0,14-Mar-06
510875,0,0,0,0,22-Mar-06
517884,0,0,0,0,13-Mar-06
526587,0,0,0,0,20-Mar-06
525196,0,0,0,0,20-Mar-06
493815,0,0,0,0,16-Mar-06
517703,0,0,0,0,17-Mar-06
501196,0,0,0,0,14-Mar-06
527273,0,0,0,0,14-Mar-06
499845,0,0,0,0,20-Mar-06
523762,0,0,0,0,18-Mar-06
488430,0,0,0,0,21-Mar-06
523033,0,0,0,0,20-Mar-06
525662,0,0,0,0,15-Mar-06
514828,0,0,0,0,19-Mar-06
505661,0,0,0,0,13-Mar-06
509138,0,0,0,0,18-Mar-06
519467,0,0,0,0,14-Mar-06
509513,0,0,0,0,22-Mar-06
494298,0,0,0,0,16-Mar-06
487918,0,0,0,0,20-Mar-06
516852,0,0,0,0,20-Mar-06
511805,0,0,0,0,21-Mar-06
527165,0,0,0,0,14-Mar-06
512014,0,0,0,0,16-Mar-06
501052,0,0,0,0,18-Mar-06
506948,1,1,1,0,20-Mar-06
499737,0,0,0,0,14-Mar-06
496964,0,0,0,0,23-Mar-06
521487,0,0,0,0,22-Mar-06
502257,0,0,0,0,20-Mar-06
489673,0,0,0,0,14-Mar-06
491675,0,0,0,0,23-Mar-06
494800,0,0,0,0,14-Mar-06
515864,0,0,0,0,13-Mar-06
505753,0,0,0,0,17-Mar-06
507275,0,0,0,0,20-Mar-06
515729,0,0,0,0,22-Mar-06
520553,0,0,0,0,18-Mar-06
495201,0,0,0,0,16-Mar-06
489006,0,0,0,0,14-Mar-06
523713,0,0,0,0,23-Mar-06
513263,0,0,0,0,13-Mar-06
521829,0,0,0,0,20-Mar-06
504620,0,0,0,0,15-Mar-06
494688,0,0,0,0,19-Mar-06
509435,0,0,0,0,15-Mar-06
491816,0,0,0,0,13-Mar-06
527784,0,0,0,0,17-Mar-06
511504,0,0,0,0,21-Mar-06
494395,0,0,0,0,23-Mar-06
505766,0,0,0,0,15-Mar-06
495134,0,0,0,0,14-Mar-06
515251,0,0,0,0,17-Mar-06
528094,0,0,0,0,18-Mar-06
493909,0,0,0,0,15-Mar-06
526345,0,0,0,0,13-Mar-06
501089,0,0,0,0,21-Mar-06
523108,0,0,0,0,20-Mar-06
519902,0,0,0,0,14-Mar-06
499167,0,0,0,0,21-Mar-06
512618,0,0,0,0,15-Mar-06
523790,0,0,0,0,22-Mar-06
490727,0,0,0,0,23-Mar-06
507559,0,0,0,0,24-Mar-06
525180,0,0,0,0,18-Mar-06
505817,0,0,0,0,18-Mar-06
512572,0,0,0,0,15-Mar-06
525575,0,0,0,0,18-Mar-06
495661,0,0,0,0,24-Mar-06
500623,0,0,0,0,18-Mar-06
494004,0,0,0,0,20-Mar-06
522092,0,0,0,0,22-Mar-06
527298,0,0,0,0,22-Mar-06
520039,0,0,0,0,18-Mar-06
503990,0,0,0,0,20-Mar-06
501253,0,0,0,0,17-Mar-06
493191,0,0,0,0,20-Mar-06
520150,0,0,0,0,20-Mar-06
512063,0,0,0,0,18-Mar-06
524595,0,0,0,0,20-Mar-06
514847,0,0,0,0,18-Mar-06
491339,0,0,0,0,17-Mar-06
498939,0,0,0,0,21-Mar-06
518216,0,0,0,0,17-Mar-06
507326,0,0,0,0,21-Mar-06
507027,0,0,0,0,18-Mar-06
518287,0,0,0,0,18-Mar-06
507652,0,0,0,0,16-Mar-06
519770,0,0,0,0,25-Mar-06
506804,0,0,0,0,20-Mar-06
509739,0,0,0,0,24-Mar-06
516456,0,0,0,0,17-Mar-06
503394,0,0,0,0,24-Mar-06
528375,0,0,0,0,21-Mar-06
501751,0,0,0,0,20-Mar-06
488649,0,0,0,0,17-Mar-06
523799,0,0,0,0,23-Mar-06
499613,0,0,0,0,16-Mar-06
492897,0,0,0,0,17-Mar-06
493580,0,0,0,0,21-Mar-06
491168,0,0,0,0,21-Mar-06
506908,0,0,0,0,19-Mar-06
496913,0,0,0,0,18-Mar-06
526262,0,0,0,0,25-Mar-06
504157,0,0,0,0,25-Mar-06
511391,0,0,0,0,17-Mar-06
492119,0,0,0,0,25-Mar-06
527416,0,0,0,0,20-Mar-06
508987,0,0,0,0,25-Mar-06
523084,0,0,0,0,24-Mar-06
504371,0,0,0,0,25-Mar-06
526468,0,0,0,0,17-Mar-06
521501,0,0,0,0,21-Mar-06
485880,0,0,0,0,16-Mar-06
526421,1,1,1,0,17-Mar-06
506839,0,0,0,0,20-Mar-06
489922,0,0,0,0,18-Mar-06
518869,0,0,0,0,17-Mar-06
513927,0,0,0,0,25-Mar-06
528051,0,0,0,0,17-Mar-06
503835,0,0,0,0,17-Mar-06
525881,0,0,0,0,17-Mar-06
507480,0,0,0,0,26-Mar-06
503823,0,0,0,0,25-Mar-06
517167,0,0,0,0,18-Mar-06
487281,0,0,0,0,25-Mar-06
496057,0,0,0,0,21-Mar-06
525113,0,0,0,0,22-Mar-06
512509,0,0,0,0,18-Mar-06
511177,0,0,0,0,20-Mar-06
505173,0,0,0,0,22-Mar-06
495827,0,0,0,0,22-Mar-06
520907,0,0,0,0,24-Mar-06
487226,1,0,0,0,16-Mar-06
505035,0,0,0,0,17-Mar-06
485682,0,0,0,0,16-Mar-06
500987,0,0,0,0,23-Mar-06
514456,0,0,0,0,19-Mar-06
522753,0,0,0,0,24-Mar-06
514442,0,0,0,0,17-Mar-06
487989,0,0,0,0,17-Mar-06
513296,0,0,0,0,20-Mar-06
505147,0,0,0,0,19-Mar-06
487118,0,0,0,0,20-Mar-06
512462,0,0,0,0,19-Mar-06
523276,0,0,0,0,26-Mar-06
486325,0,0,0,0,24-Mar-06
491058,0,0,0,0,24-Mar-06
511209,0,0,0,0,20-Mar-06
514537,0,0,0,0,18-Mar-06
494557,0,0,0,0,17-Mar-06
527259,0,0,0,0,23-Mar-06
527860,0,0,0,0,23-Mar-06
526567,0,0,0,0,25-Mar-06
492113,0,0,0,0,17-Mar-06
518663,0,0,0,0,16-Mar-06
510091,0,0,0,0,21-Mar-06
492907,0,0,0,0,22-Mar-06
524833,0,0,0,0,23-Mar-06
492037,0,0,0,0,26-Mar-06
515034,0,0,0,0,18-Mar-06
488018,0,0,0,0,20-Mar-06
500118,0,0,0,0,24-Mar-06
525837,0,0,0,0,16-Mar-06
509796,0,0,0,0,19-Mar-06
528334,0,0,0,0,18-Mar-06
524474,0,0,0,0,26-Mar-06
502670,0,0,0,0,18-Mar-06
502337,0,0,0,0,26-Mar-06
504009,0,0,0,0,17-Mar-06
512468,0,0,0,0,27-Mar-06
512487,0,0,0,0,22-Mar-06
485898,0,0,0,0,27-Mar-06
489383,0,0,0,0,18-Mar-06
487515,0,0,0,0,26-Mar-06
528098,0,0,0,0,26-Mar-06
490610,0,0,0,0,23-Mar-06
522282,0,0,0,0,19-Mar-06
492643,0,0,0,0,18-Mar-06
499540,0,0,0,0,22-Mar-06
526602,0,0,0,0,18-Mar-06
512528,0,0,0,0,17-Mar-06
498361,0,0,0,0,17-Mar-06
517470,0,0,0,0,23-Mar-06
510185,0,0,0,0,18-Mar-06
499480,0,0,0,0,22-Mar-06
523711,0,0,0,0,22-Mar-06
520937,0,0,0,0,26-Mar-06
485979,0,0,0,0,23-Mar-06
525373,0,0,0,0,24-Mar-06
521781,0,0,0,0,19-Mar-06
487016,0,0,0,0,20-Mar-06
486070,0,0,0,0,21-Mar-06
510414,0,0,0,0,17-Mar-06
514265,0,0,0,0,24-Mar-06
490183,0,0,0,0,19-Mar-06
500527,0,0,0,0,17-Mar-06
522258,0,0,0,0,23-Mar-06
522716,0,0,0,0,19-Mar-06
498558,0,0,0,0,19-Mar-06
514807,0,0,0,0,24-Mar-06
499712,0,0,0,0,26-Mar-06
528462,0,0,0,0,21-Mar-06
509712,0,0,0,0,23-Mar-06
512542,0,0,0,0,21-Mar-06
504069,0,0,0,0,23-Mar-06
490312,0,0,0,0,29-Mar-06
502091,0,0,0,0,29-Mar-06
528585,0,0,0,0,19-Mar-06
505534,0,0,0,0,29-Mar-06
501955,0,0,0,0,21-Mar-06
511949,0,0,0,0,29-Mar-06
497675,0,0,0,0,23-Mar-06
501974,0,0,1,1,26-Mar-06
491113,0,0,0,0,29-Mar-06
514987,0,0,0,0,29-Mar-06
524408,0,0,0,0,20-Mar-06
511712,0,0,0,0,23-Mar-06
502306,0,0,0,0,29-Mar-06
525602,0,0,0,0,28-Mar-06
500272,0,0,0,0,27-Mar-06
498937,0,0,0,0,20-Mar-06
518159,0,0,0,0,20-Mar-06
524493,0,0,0,0,21-Mar-06
492489,0,0,0,0,22-Mar-06
510690,0,0,0,0,25-Mar-06
499364,0,0,0,0,23-Mar-06
513943,0,0,0,0,28-Mar-06
501514,0,0,0,0,30-Mar-06
488515,0,0,0,0,30-Mar-06
524849,0,0,0,0,30-Mar-06
490468,0,0,0,0,23-Mar-06
501245,0,0,0,0,25-Mar-06
503390,0,0,0,0,26-Mar-06
519235,0,0,0,0,24-Mar-06
490728,0,0,0,0,25-Mar-06
511649,0,0,0,0,31-Mar-06
512506,0,0,0,0,23-Mar-06
497001,0,1,1,1,26-Mar-06
524296,0,0,0,0,23-Mar-06
511163,0,0,0,0,29-Mar-06
485689,0,0,0,0,23-Mar-06
519509,0,0,0,0,29-Mar-06
511207,0,0,0,0,22-Mar-06
489959,0,0,0,0,26-Mar-06
493507,0,0,0,0,24-Mar-06
503520,0,0,0,0,30-Mar-06
516518,0,0,0,0,29-Mar-06
506078,0,0,0,0,27-Mar-06
490703,0,0,0,0,29-Mar-06
493888,0,0,0,0,26-Mar-06
498731,0,0,0,0,24-Mar-06
491497,0,0,0,0,28-Mar-06
500286,0,0,0,0,22-Mar-06
497480,0,0,0,0,25-Mar-06
491231,0,0,0,0,27-Mar-06
503940,0,0,0,0,29-Mar-06
492784,0,0,0,0,01-Apr-06
494982,0,0,0,0,31-Mar-06
519164,0,0,0,0,01-Apr-06
526529,0,0,0,0,30-Mar-06
489369,0,0,0,0,31-Mar-06
492335,0,0,0,0,01-Apr-06
498220,0,0,0,0,31-Mar-06
513512,0,0,0,0,30-Mar-06
525613,0,0,0,0,28-Mar-06
495600,0,0,0,0,29-Mar-06
520627,0,0,0,0,02-Apr-06
490363,0,0,0,0,03-Apr-06
499864,0,0,0,0,02-Apr-06
512035,0,0,0,0,31-Mar-06
527562,0,0,0,0,25-Mar-06
528162,0,0,0,0,26-Mar-06
506598,0,0,0,0,27-Mar-06
490408,0,0,0,0,29-Mar-06
517400,0,0,0,0,25-Mar-06
505088,0,0,0,0,30-Mar-06
522161,0,0,0,0,27-Mar-06
523449,0,0,0,0,01-Apr-06
508172,0,0,0,0,02-Apr-06
509194,0,0,0,0,25-Mar-06
502060,0,0,0,0,03-Apr-06
501827,0,0,0,0,27-Mar-06
517491,0,0,0,0,04-Apr-06
513423,0,0,0,0,04-Apr-06
507079,0,0,0,0,02-Apr-06
496574,0,0,0,0,25-Mar-06
506819,0,0,0,0,28-Mar-06
512159,0,0,0,0,27-Mar-06
510122,0,0,0,0,28-Mar-06
489133,0,0,0,0,30-Mar-06
487514,0,0,0,0,01-Apr-06
500661,0,0,0,0,05-Apr-06
506954,0,0,0,0,30-Mar-06
527742,0,0,0,0,05-Apr-06
526984,0,0,0,0,02-Apr-06
524639,0,0,0,0,27-Mar-06
520083,0,0,0,0,29-Mar-06
488936,0,0,0,0,04-Apr-06
495194,1,0,1,1,31-Mar-06
515414,0,0,0,0,01-Apr-06
487189,0,0,0,0,30-Mar-06
497814,0,0,0,0,02-Apr-06
523444,0,0,0,0,02-Apr-06
501807,0,0,0,0,03-Apr-06
506213,0,0,0,0,30-Mar-06
509649,0,0,0,0,04-Apr-06
519528,0,0,0,0,04-Apr-06
509176,0,0,0,0,07-Apr-06
486658,0,0,0,0,28-Mar-06
520865,0,0,0,0,03-Apr-06
495094,0,0,0,0,05-Apr-06
523010,0,0,0,0,29-Mar-06
492851,0,0,0,0,02-Apr-06
491134,0,0,0,0,04-Apr-06
511876,0,0,0,0,03-Apr-06
521883,0,0,0,0,31-Mar-06
486643,0,0,0,0,04-Apr-06
507775,0,0,0,0,30-Mar-06
486628,0,0,0,0,31-Mar-06
490153,0,0,0,0,01-Apr-06
507321,0,0,0,0,04-Apr-06
527369,0,0,0,0,31-Mar-06
493917,0,0,0,0,04-Apr-06
496669,0,0,0,0,09-Apr-06
511763,0,0,0,0,30-Mar-06
518614,0,0,0,0,07-Apr-06
511500,0,0,0,0,06-Apr-06
501882,0,0,0,0,07-Apr-06
509611,0,0,0,0,01-Apr-06
528492,0,0,0,0,03-Apr-06
493097,0,0,0,0,06-Apr-06
487779,0,0,0,0,03-Apr-06
487097,0,0,0,0,07-Apr-06
508094,0,0,0,0,08-Apr-06
497509,0,0,0,0,09-Apr-06
509253,0,0,0,0,01-Apr-06
487018,0,0,0,0,31-Mar-06
501786,0,0,0,0,06-Apr-06
526329,0,0,0,0,09-Apr-06
505818,0,0,0,0,03-Apr-06
489571,0,0,0,0,09-Apr-06
504147,0,0,0,0,10-Apr-06
517665,0,0,0,0,11-Apr-06
514230,0,0,0,0,09-Apr-06
519446,0,0,0,0,10-Apr-06
525241,0,0,0,0,02-Apr-06
493239,0,0,0,0,02-Apr-06
526960,0,0,0,0,08-Apr-06
519568,0,0,0,0,10-Apr-06
502718,0,0,0,0,01-Apr-06
504033,0,0,0,0,09-Apr-06
490308,0,0,0,0,10-Apr-06
517427,0,0,0,0,12-Apr-06
509406,0,0,0,0,12-Apr-06
515270,0,0,0,0,06-Apr-06
491516,0,0,0,0,05-Apr-06
516174,0,0,0,0,12-Apr-06
488947,0,0,0,0,05-Apr-06
499226,0,0,0,0,12-Apr-06
526970,0,0,0,0,03-Apr-06
513981,0,0,0,0,07-Apr-06
520133,0,0,0,0,07-Apr-06
517272,0,0,0,0,02-Apr-06
513982,0,0,0,0,07-Apr-06
527636,0,0,0,0,06-Apr-06
526994,0,0,0,0,05-Apr-06
492199,0,0,0,0,06-Apr-06
490508,0,0,0,0,10-Apr-06
523651,0,0,0,0,04-Apr-06
501156,0,0,1,1,12-Apr-06
494886,0,0,0,0,03-Apr-06
486818,0,0,0,0,04-Apr-06
493819,0,0,0,0,08-Apr-06
491458,0,0,0,0,02-Apr-06
500613,0,0,0,0,06-Apr-06
511253,0,0,0,0,07-Apr-06
495206,0,0,0,0,03-Apr-06
497216,0,0,0,0,10-Apr-06
507266,0,0,0,0,02-Apr-06
513945,0,0,0,0,08-Apr-06
496713,0,0,0,0,06-Apr-06
525005,0,0,0,0,06-Apr-06
516266,0,0,0,0,06-Apr-06
524449,0,0,0,0,03-Apr-06
510744,0,0,0,0,10-Apr-06
519438,0,0,0,0,08-Apr-06
498246,0,0,0,0,07-Apr-06
518046,0,0,0,0,02-Apr-06
520628,0,0,0,0,04-Apr-06
522734,0,0,0,0,08-Apr-06
526477,0,0,0,0,11-Apr-06
522198,0,0,0,0,04-Apr-06
528557,0,0,0,0,04-Apr-06
507535,0,0,0,0,11-Apr-06
507449,0,0,0,0,09-Apr-06
509704,0,0,0,0,10-Apr-06
512867,0,0,0,0,03-Apr-06
498236,1,0,1,1,09-Apr-06
491828,0,0,0,0,03-Apr-06
491661,0,0,0,0,09-Apr-06
487424,0,0,0,0,12-Apr-06
519753,0,0,0,0,13-Apr-06
488443,0,0,0,0,04-Apr-06
501422,0,0,0,0,09-Apr-06
487057,0,0,0,0,04-Apr-06
504279,0,0,0,0,12-Apr-06
512708,0,0,0,0,11-Apr-06
507799,0,0,0,0,13-Apr-06
519082,0,0,0,0,08-Apr-06
512505,0,0,0,0,05-Apr-06
491826,0,0,0,0,06-Apr-06
498615,0,0,0,0,13-Apr-06
523956,0,0,0,0,13-Apr-06
517803,0,0,0,0,12-Apr-06
516621,0,0,0,0,11-Apr-06
524108,0,0,0,0,08-Apr-06
485971,0,0,0,0,03-Apr-06
495340,0,0,0,0,09-Apr-06
496255,0,0,0,0,06-Apr-06
500355,0,0,0,0,07-Apr-06
518468,1,0,1,0,06-Apr-06
519189,0,0,0,0,06-Apr-06
494579,0,0,0,0,12-Apr-06
501310,0,0,0,0,05-Apr-06
527128,0,0,0,0,09-Apr-06
519898,0,0,0,0,07-Apr-06
516760,0,0,0,0,10-Apr-06
511320,0,0,0,0,11-Apr-06
503275,0,0,0,0,06-Apr-06
511145,0,0,0,0,08-Apr-06
497683,0,0,0,0,06-Apr-06
488675,0,0,0,0,11-Apr-06
503120,0,0,0,0,14-Apr-06
520707,0,0,0,0,12-Apr-06
526152,0,0,0,0,05-Apr-06
500553,0,0,0,0,07-Apr-06
497610,0,0,0,0,05-Apr-06
500374,0,0,0,0,13-Apr-06
494407,0,0,0,0,13-Apr-06
516625,0,0,0,0,05-Apr-06
517111,0,0,0,0,06-Apr-06
486051,0,0,0,0,10-Apr-06
526361,0,0,0,0,13-Apr-06
499313,0,0,0,0,04-Apr-06
491271,0,0,1,1,05-Apr-06
486687,1,1,1,0,14-Apr-06
490800,0,0,0,0,14-Apr-06
519545,0,0,0,0,05-Apr-06
510360,0,0,0,0,11-Apr-06
524665,0,0,0,0,14-Apr-06
490499,0,0,0,0,10-Apr-06
522446,0,0,0,0,13-Apr-06
492210,0,0,0,0,11-Apr-06
494942,0,0,0,0,08-Apr-06
524167,0,0,0,0,04-Apr-06
503180,0,0,0,0,10-Apr-06
526010,0,0,0,0,09-Apr-06
498648,1,1,1,0,14-Apr-06
486004,0,0,0,0,07-Apr-06
496311,0,0,0,0,04-Apr-06
486936,1,0,1,0,08-Apr-06
511407,0,0,0,0,13-Apr-06
488716,0,0,0,0,11-Apr-06
511574,0,0,0,0,08-Apr-06
492997,0,0,0,0,04-Apr-06
505672,0,0,0,0,13-Apr-06
496154,0,0,0,0,07-Apr-06
519846,0,0,0,0,10-Apr-06
492334,0,0,0,0,11-Apr-06
523870,0,0,0,0,10-Apr-06
524539,0,0,0,0,06-Apr-06
499276,0,0,0,0,11-Apr-06
518163,0,0,0,0,06-Apr-06
496245,0,0,0,0,14-Apr-06
520661,0,0,0,0,10-Apr-06
494033,0,0,0,0,12-Apr-06
493425,0,0,0,0,07-Apr-06
491869,0,0,0,0,05-Apr-06
498571,0,0,0,0,12-Apr-06
527050,0,0,0,0,06-Apr-06
492101,0,0,0,0,12-Apr-06
491541,0,0,0,0,15-Apr-06
507661,0,0,0,0,08-Apr-06
507259,0,0,0,0,12-Apr-06
509198,0,0,0,0,11-Apr-06
521669,0,0,0,0,11-Apr-06
505712,0,0,0,0,14-Apr-06
519247,0,0,0,0,15-Apr-06
522271,0,0,0,0,08-Apr-06
507971,0,0,0,0,10-Apr-06
495605,0,0,0,0,08-Apr-06
497654,0,0,0,0,12-Apr-06
499239,0,0,0,0,13-Apr-06
492474,0,0,0,0,14-Apr-06
494775,0,0,0,0,12-Apr-06
521802,0,0,0,0,06-Apr-06
506643,0,0,0,0,13-Apr-06
486731,0,0,0,0,09-Apr-06
485781,0,0,0,0,07-Apr-06
512748,0,0,0,0,15-Apr-06
513076,0,0,0,0,15-Apr-06
509418,0,0,0,0,09-Apr-06
504451,0,0,0,0,07-Apr-06
487420,0,0,0,0,15-Apr-06
487167,0,0,0,0,11-Apr-06
508078,0,0,0,0,14-Apr-06
513910,0,0,0,0,11-Apr-06
507996,0,0,0,0,11-Apr-06
520763,0,0,0,0,14-Apr-06
512519,0,0,0,0,15-Apr-06
496411,0,0,0,0,10-Apr-06
496714,0,0,0,0,11-Apr-06
526944,0,0,0,0,10-Apr-06
523272,0,0,0,0,13-Apr-06
523167,0,0,0,0,16-Apr-06
523361,0,0,0,0,09-Apr-06
499012,0,0,0,0,15-Apr-06
521851,0,0,0,0,11-Apr-06
486545,0,0,0,0,14-Apr-06
498668,0,0,0,0,17-Apr-06
507082,0,0,0,0,11-Apr-06
510936,0,0,0,0,12-Apr-06
496374,0,0,0,0,11-Apr-06
504015,0,0,0,0,17-Apr-06
512645,0,0,0,0,07-Apr-06
494457,0,0,0,0,14-Apr-06
499439,0,0,0,0,11-Apr-06
495321,0,0,0,0,12-Apr-06
494914,0,0,0,0,07-Apr-06
509083,0,0,0,0,10-Apr-06
503968,0,0,1,1,13-Apr-06
522064,0,0,0,0,17-Apr-06
498169,0,0,0,0,12-Apr-06
488548,0,0,0,0,14-Apr-06
485741,0,0,0,0,16-Apr-06
504389,0,0,0,0,12-Apr-06
495350,0,0,0,0,08-Apr-06
522466,0,0,0,0,14-Apr-06
527453,0,0,0,0,15-Apr-06
518386,1,0,1,0,13-Apr-06
497002,0,0,0,0,18-Apr-06
506655,0,0,0,0,11-Apr-06
490945,0,0,0,0,12-Apr-06
489727,0,0,0,0,13-Apr-06
499751,0,0,0,0,12-Apr-06
514882,0,0,0,0,10-Apr-06
523479,0,0,0,0,18-Apr-06
498872,0,0,0,0,17-Apr-06
528290,0,0,0,0,10-Apr-06
490325,0,0,0,0,14-Apr-06
497214,0,0,0,0,17-Apr-06
519721,0,0,0,0,17-Apr-06
510725,0,0,0,0,16-Apr-06
505644,0,0,0,0,15-Apr-06
524380,0,0,0,0,19-Apr-06
513469,0,0,0,0,16-Apr-06
515392,0,0,0,0,13-Apr-06
515895,0,0,0,0,13-Apr-06
513846,0,0,0,0,14-Apr-06
528028,0,0,0,0,16-Apr-06
488188,0,0,0,0,10-Apr-06
497994,0,0,0,0,09-Apr-06
497591,0,0,0,0,16-Apr-06
491434,0,0,0,0,10-Apr-06
522333,0,0,0,0,12-Apr-06
509683,0,0,0,0,19-Apr-06
495871,0,0,0,0,20-Apr-06
507451,0,0,0,0,12-Apr-06
510262,0,0,0,1,19-Apr-06
527043,0,0,0,0,17-Apr-06
510764,0,0,0,0,12-Apr-06
501205,0,0,0,0,18-Apr-06
494651,0,0,0,0,14-Apr-06
489273,0,0,0,0,14-Apr-06
506965,1,0,1,1,21-Apr-06
512346,0,0,0,0,14-Apr-06
500828,0,0,0,0,12-Apr-06
490332,0,0,0,0,16-Apr-06
515120,0,0,0,0,21-Apr-06
528295,0,0,0,0,18-Apr-06
508193,0,0,0,0,15-Apr-06
518616,0,0,0,0,20-Apr-06
502438,0,0,0,0,17-Apr-06
516583,0,0,0,0,17-Apr-06
520094,0,0,0,0,20-Apr-06
517381,0,0,0,0,17-Apr-06
519605,0,0,0,0,20-Apr-06
500723,0,0,0,0,21-Apr-06
515785,0,0,0,0,19-Apr-06
524599,0,0,0,0,14-Apr-06
497481,0,0,0,0,21-Apr-06
504429,0,0,0,0,23-Apr-06
511205,0,0,0,0,14-Apr-06
515733,0,1,1,1,14-Apr-06
525523,0,0,0,0,21-Apr-06
526989,0,0,0,0,14-Apr-06
527296,0,0,0,0,15-Apr-06
521538,0,0,0,0,15-Apr-06
526742,0,0,0,0,19-Apr-06
498416,0,0,0,0,14-Apr-06
508632,0,0,0,0,17-Apr-06
525063,0,0,0,0,14-Apr-06
512771,0,0,0,0,20-Apr-06
491574,0,1,1,1,16-Apr-06
526193,0,0,0,0,17-Apr-06
501243,0,0,0,0,17-Apr-06
495208,0,0,0,0,17-Apr-06
512032,0,0,0,0,20-Apr-06
507073,0,0,0,0,24-Apr-06
514703,0,0,0,0,25-Apr-06
499287,0,0,0,0,20-Apr-06
492215,0,0,0,0,15-Apr-06
512243,0,0,0,0,16-Apr-06
491965,0,0,0,0,24-Apr-06
496269,0,0,0,0,20-Apr-06
502947,0,0,0,0,21-Apr-06
527325,0,0,0,0,26-Apr-06
498830,0,0,0,0,21-Apr-06
511383,0,0,0,0,21-Apr-06
500158,0,0,0,0,20-Apr-06
507306,0,0,0,0,21-Apr-06
499238,0,0,0,0,25-Apr-06
521107,0,0,0,0,22-Apr-06
505776,0,0,0,0,18-Apr-06
515358,0,0,0,0,19-Apr-06
513097,0,0,0,0,20-Apr-06
515532,0,0,0,0,26-Apr-06
505645,0,0,0,0,19-Apr-06
526101,0,0,0,0,25-Apr-06
512112,0,0,0,0,23-Apr-06
523213,0,0,0,0,20-Apr-06
487263,0,0,0,0,21-Apr-06
500512,0,0,0,0,17-Apr-06
493513,0,0,0,0,26-Apr-06
488815,0,0,0,0,27-Apr-06
515793,0,0,0,0,24-Apr-06
502668,0,0,0,0,24-Apr-06
521492,0,0,0,0,26-Apr-06
525086,0,0,0,0,23-Apr-06
501881,0,0,0,0,22-Apr-06
507338,0,0,0,0,19-Apr-06
509332,0,0,0,0,19-Apr-06
487250,0,0,0,0,28-Apr-06
489544,0,0,0,0,24-Apr-06
489244,0,0,0,0,28-Apr-06
518064,0,0,0,0,23-Apr-06
515743,0,0,0,0,20-Apr-06
504031,0,0,0,0,22-Apr-06
527717,0,0,0,0,23-Apr-06
501799,0,0,0,0,27-Apr-06
498651,0,0,0,0,29-Apr-06
512510,0,0,0,0,29-Apr-06
492172,0,0,0,0,28-Apr-06
511333,0,0,0,0,01-May-06
492533,0,0,0,0,25-Apr-06
525884,0,0,0,0,30-Apr-06
527382,0,0,0,0,02-May-06
486000,0,0,0,0,24-Apr-06
512517,0,0,0,0,24-Apr-06
515608,0,0,0,0,24-Apr-06
520960,0,0,0,0,30-Apr-06
502227,0,0,0,0,02-May-06
522849,0,0,0,0,29-Apr-06
489003,0,0,1,1,27-Apr-06
488735,0,0,0,0,03-May-06
523820,0,0,0,0,30-Apr-06
527344,0,0,0,0,26-Apr-06
488739,0,0,0,0,28-Apr-06
508641,0,0,0,0,05-May-06
526113,0,0,0,0,01-May-06
509268,0,0,0,0,27-Apr-06
508583,0,0,0,0,05-May-06
519971,0,0,0,0,01-May-06
491277,0,0,0,0,02-May-06
493466,0,0,0,0,03-May-06
509675,0,0,0,0,01-May-06
496438,0,0,0,0,07-May-06
512422,0,0,0,0,30-Apr-06
519470,0,0,0,0,06-May-06
521296,0,0,0,0,08-May-06
495710,0,0,0,0,06-May-06
518919,0,0,0,0,30-Apr-06
507405,0,0,0,0,02-May-06
502422,0,0,0,0,02-May-06
504689,0,0,0,0,02-May-06
495463,0,0,0,0,29-Apr-06
507611,0,0,1,1,30-Apr-06
501946,0,0,0,0,01-May-06
508717,0,0,0,0,01-May-06
502777,0,0,0,0,05-May-06
524501,0,0,0,0,02-May-06
513714,0,0,0,0,09-May-06
513409,0,0,0,0,10-May-06
517380,0,0,0,0,06-May-06
489677,0,0,0,0,10-May-06
507047,0,0,0,0,10-May-06
515432,0,0,0,0,03-May-06
515862,0,0,0,0,07-May-06
525855,0,0,0,0,06-May-06
495896,0,0,0,0,07-May-06
495060,0,0,0,0,12-May-06
510030,0,0,0,0,09-May-06
